,Marital status,Course,Daytime/evening attendance,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Gender,Scholarship holder,Age at enrollment,Target
2795,2,12,1,1,22,27,10,4,1,0,37,Graduate
2796,1,12,1,1,22,27,10,10,1,0,36,Dropout
2797,1,14,1,1,1,28,8,8,1,0,19,Graduate
2798,1,12,1,1,13,1,10,4,1,1,33,Graduate
2799,1,7,1,1,1,1,6,8,1,0,34,Dropout
2800,1,11,1,1,3,14,4,9,0,0,18,Graduate
2801,1,8,1,1,3,1,3,5,0,0,20,Dropout
2802,1,15,1,1,13,27,5,8,0,1,19,Graduate
2803,1,6,1,1,13,14,10,2,0,0,20,Graduate
2804,1,10,1,1,13,14,10,10,0,1,19,Graduate
2805,1,12,1,1,13,14,10,10,0,0,19,Graduate
2806,1,15,1,10,22,14,10,8,0,1,22,Graduate
2807,1,14,1,1,10,10,6,8,0,0,18,Enrolled
2808,1,15,1,1,1,28,10,10,0,1,18,Graduate
2809,1,12,1,1,1,14,17,40,0,0,19,Enrolled
2810,1,16,1,1,23,27,10,10,0,1,19,Graduate
2811,1,12,1,1,13,1,2,12,0,0,31,Dropout
2812,1,12,1,1,1,1,5,4,0,0,18,Graduate
2813,1,10,1,1,1,14,10,10,0,1,19,Graduate
2814,1,2,1,1,3,28,3,11,0,0,18,Graduate
2815,1,10,1,1,22,28,10,6,0,1,19,Graduate
2816,1,12,1,1,13,14,10,7,0,0,19,Graduate
2817,1,9,1,1,22,27,10,8,0,1,19,Enrolled
2818,2,3,0,1,22,24,1,1,0,0,30,Graduate
2819,1,15,1,1,13,1,6,6,0,0,18,Enrolled
2820,1,12,1,1,1,1,4,7,0,0,18,Graduate
2821,1,6,1,1,5,3,3,4,0,0,21,Dropout
2822,1,10,1,1,1,28,5,10,0,1,19,Graduate
2823,1,14,1,1,1,1,5,5,0,1,19,Enrolled
2824,1,12,1,1,3,14,5,9,0,0,19,Enrolled
2825,1,8,1,1,13,14,5,5,0,0,19,Dropout
2826,1,14,1,1,1,14,5,8,0,1,19,Graduate
2827,2,17,0,1,22,27,10,7,0,1,39,Graduate
2828,1,5,1,1,3,4,3,3,0,0,18,Enrolled
2829,1,2,1,1,3,1,10,10,0,0,20,Dropout
2830,1,9,1,1,13,28,4,11,0,0,19,Graduate
2831,1,9,1,1,1,1,5,8,0,0,18,Enrolled
2832,2,4,1,1,3,3,3,3,0,0,34,Enrolled
2833,1,14,1,1,22,27,10,10,0,0,22,Enrolled
2834,1,6,1,1,13,14,8,8,0,0,24,Graduate
2835,2,9,1,1,13,27,8,11,0,0,34,Graduate
2836,2,17,0,1,19,24,1,1,0,0,46,Dropout
2837,2,9,1,1,22,27,10,9,0,0,50,Enrolled
2838,1,17,0,1,22,27,10,6,0,0,37,Dropout
2839,1,6,1,1,23,14,5,10,0,0,18,Graduate
2840,1,6,1,1,22,27,7,7,0,1,25,Enrolled
2841,2,4,1,1,22,27,10,7,0,0,46,Graduate
2842,2,5,1,1,3,1,3,6,0,1,30,Graduate
2843,4,17,0,1,22,27,10,10,0,0,37,Dropout
2844,2,17,0,1,22,27,10,10,0,0,50,Enrolled
2845,1,4,1,1,23,28,10,7,0,0,20,Graduate
2846,2,13,1,1,19,24,13,13,0,0,39,Dropout
2847,2,15,1,1,22,27,10,7,0,0,53,Dropout
2848,2,9,1,1,22,27,10,10,0,0,54,Dropout
2849,1,6,1,1,3,3,5,3,0,0,19,Graduate
2850,1,15,1,1,1,1,5,5,0,0,20,Dropout
2851,1,15,1,1,1,27,5,6,0,0,18,Graduate
2852,1,4,1,1,1,1,22,29,0,0,21,Graduate
2853,1,5,1,1,1,1,6,4,0,0,18,Graduate
2854,1,12,1,1,13,14,10,11,0,0,19,Dropout
2855,1,12,1,1,1,1,10,10,0,1,18,Dropout
2856,1,15,1,1,1,3,4,4,0,0,19,Graduate
2857,1,2,1,1,1,1,5,4,0,1,18,Dropout
2858,1,14,1,1,2,1,5,5,0,0,19,Graduate
2859,4,3,0,1,19,24,1,1,0,0,48,Enrolled
2860,4,10,1,1,22,27,10,10,0,0,34,Graduate
2861,1,6,1,1,3,3,3,3,0,0,18,Graduate
2862,2,3,0,1,22,27,10,10,0,0,50,Graduate
2863,1,16,1,1,22,27,7,7,0,0,41,Graduate
2864,1,15,1,1,1,1,6,6,0,1,22,Dropout
2865,4,9,1,1,22,27,10,10,0,0,43,Graduate
2866,2,3,0,1,3,14,12,12,0,0,50,Dropout
2867,1,4,1,1,22,27,10,10,0,0,60,Graduate
2868,2,9,1,1,22,27,10,11,0,0,41,Enrolled
2869,2,17,0,1,22,27,10,10,0,0,47,Graduate
2870,1,2,1,1,3,3,3,3,0,0,22,Graduate
2871,2,12,1,1,22,27,10,7,0,0,41,Dropout
2872,2,17,0,1,23,27,6,7,0,0,28,Enrolled
2873,5,11,1,1,22,27,5,10,0,0,32,Graduate
2874,2,17,0,1,22,24,12,12,0,0,50,Dropout
2875,1,9,1,1,1,27,10,11,0,0,53,Enrolled
2876,1,13,1,3,3,3,5,5,0,0,54,Dropout
2877,1,3,0,1,22,27,10,8,0,0,49,Enrolled
2878,2,16,1,1,22,27,5,8,0,0,34,Dropout
2879,4,3,0,1,23,27,6,8,0,0,45,Dropout
2880,4,3,0,1,22,27,10,8,0,1,47,Graduate
2881,1,10,1,1,13,14,6,6,0,0,22,Enrolled
2882,2,17,0,1,22,27,10,10,0,0,33,Dropout
2883,2,3,0,1,22,27,10,10,0,1,43,Graduate
2884,1,4,1,1,22,27,7,7,0,0,54,Graduate
2885,1,3,0,1,22,27,6,8,0,0,39,Graduate
2886,2,17,0,1,22,27,10,10,0,0,39,Graduate
2887,1,16,1,1,13,27,10,10,0,1,18,Graduate
2888,1,10,1,1,22,27,10,8,0,1,19,Graduate
2889,1,14,1,1,23,14,10,7,0,1,18,Graduate
2890,2,3,0,1,19,24,1,1,0,0,44,Graduate
2891,1,17,0,1,3,1,4,10,0,0,27,Dropout
2892,1,14,1,1,1,14,5,8,0,1,18,Graduate
2893,2,3,0,1,19,24,1,1,0,0,45,Dropout
2894,1,16,1,1,23,27,10,10,0,0,20,Graduate
2895,2,3,0,1,22,27,10,10,0,0,40,Graduate
2896,1,17,0,1,22,27,7,7,0,0,40,Enrolled
2897,1,12,1,1,3,3,3,3,0,0,18,Graduate
2898,1,12,1,1,3,14,4,9,0,0,21,Graduate
2899,1,2,1,1,2,1,4,4,0,0,20,Graduate
2900,2,17,0,1,22,27,10,9,0,0,36,Enrolled
2901,2,3,0,1,13,14,5,5,0,0,27,Dropout
2902,2,13,1,3,23,28,10,10,0,0,32,Graduate
2903,1,10,1,1,1,1,4,4,0,1,18,Graduate
2904,1,3,0,1,22,27,10,8,0,0,37,Dropout
2905,1,15,1,1,3,1,3,4,0,0,19,Graduate
2906,4,3,0,1,22,28,8,6,0,1,41,Graduate
2907,2,12,1,1,1,27,5,10,0,1,18,Graduate
2908,1,6,1,1,22,27,12,12,0,0,21,Graduate
2909,1,4,1,1,1,14,4,10,0,0,23,Dropout
2910,1,15,1,1,1,1,4,4,0,0,18,Dropout
2911,1,12,1,1,13,14,5,5,0,0,18,Graduate
2912,1,6,1,1,19,24,13,13,0,0,21,Dropout
2913,1,10,1,1,14,21,1,9,0,0,19,Graduate
2914,6,9,1,1,22,27,10,10,0,0,47,Dropout
2915,6,3,0,1,22,27,10,10,0,1,48,Enrolled
2916,2,3,0,1,22,27,10,10,0,0,39,Graduate
2917,1,12,1,1,23,28,8,8,0,0,19,Graduate
2918,1,17,0,1,22,27,10,10,0,0,38,Dropout
2919,5,4,1,1,13,1,10,10,0,0,27,Dropout
2920,1,2,1,1,13,14,5,8,0,1,18,Graduate
2921,1,3,0,1,13,27,5,6,0,0,34,Enrolled
2922,2,10,1,1,22,27,5,5,0,0,48,Dropout
2923,1,14,1,1,19,24,1,1,0,0,25,Dropout
2924,2,12,1,1,13,27,7,7,0,1,32,Graduate
2925,1,15,1,1,22,27,10,8,0,1,18,Graduate
2926,1,3,0,1,1,3,5,7,0,0,20,Graduate
2927,1,9,1,1,13,27,10,8,0,0,20,Graduate
2928,1,2,1,1,22,27,10,4,0,0,20,Dropout
2929,1,12,1,1,1,1,5,5,0,0,19,Enrolled
2930,1,17,0,1,22,24,12,12,0,0,39,Dropout
2931,1,8,1,1,6,6,1,5,0,0,29,Dropout
2932,1,17,0,1,22,27,7,7,0,0,36,Dropout
2933,1,12,1,1,13,14,10,10,0,0,18,Graduate
2934,2,3,0,1,19,24,1,1,0,0,51,Dropout
2935,1,15,1,9,19,24,12,12,0,0,23,Dropout
2936,1,6,1,1,17,8,7,7,0,0,21,Dropout
2937,1,16,1,1,19,24,1,1,0,0,28,Dropout
2938,2,17,0,1,22,27,10,4,0,0,34,Enrolled
2939,1,3,0,1,22,27,7,6,0,0,41,Dropout
2940,4,3,0,1,22,27,10,10,0,1,43,Graduate
2941,2,13,1,19,1,3,10,3,0,0,28,Enrolled
2942,1,2,1,1,25,1,3,5,0,1,19,Graduate
2943,1,4,1,1,13,14,10,2,0,0,26,Graduate
2944,1,12,1,1,4,3,3,4,0,0,18,Graduate
2945,2,16,1,1,22,14,10,6,0,0,45,Dropout
2946,1,16,1,1,3,27,3,8,0,0,19,Dropout
2947,1,14,1,1,4,1,4,11,0,0,20,Graduate
2948,1,16,1,1,1,14,6,6,0,0,18,Graduate
2949,1,6,1,1,3,3,5,3,0,0,27,Dropout
2950,2,4,1,1,13,28,6,6,0,0,20,Graduate
2951,1,6,1,1,1,1,5,9,0,0,18,Graduate
2952,2,14,1,1,22,27,10,10,0,0,35,Enrolled
2953,1,2,1,1,22,27,10,10,0,0,26,Dropout
2954,4,10,1,1,22,27,10,10,0,1,39,Graduate
2955,1,2,1,1,22,27,10,10,0,0,18,Graduate
2956,1,12,1,1,22,27,10,6,0,0,36,Dropout
2957,2,3,0,1,22,27,10,10,0,0,38,Graduate
2958,2,16,1,1,22,14,4,8,0,0,45,Dropout
2959,5,11,1,1,2,2,3,3,0,0,62,Graduate
2960,1,14,1,1,1,1,10,2,0,1,20,Graduate
2961,1,12,1,1,13,27,10,10,0,0,18,Graduate
2962,1,5,1,1,1,1,4,5,0,0,18,Dropout
2963,2,17,0,1,1,3,5,10,0,0,23,Graduate
2964,1,5,1,1,13,14,10,10,0,1,19,Dropout
2965,1,9,1,1,1,3,8,4,0,1,19,Graduate
2966,1,12,1,1,3,3,4,4,0,0,18,Graduate
2967,1,12,1,1,4,1,3,2,0,0,18,Enrolled
2968,1,3,0,1,20,27,12,12,0,0,41,Graduate
2969,1,14,1,1,13,3,5,3,0,1,51,Graduate
2970,1,10,1,1,13,14,5,6,0,0,24,Graduate
2971,1,17,0,1,13,1,10,6,0,0,25,Dropout
2972,1,6,1,1,1,1,5,5,0,0,18,Enrolled
2973,1,9,1,1,22,27,10,10,0,0,20,Graduate
2974,1,2,1,1,1,14,15,16,0,0,19,Dropout
2975,5,17,0,1,3,3,2,2,0,0,41,Graduate
2976,1,11,1,1,1,14,10,10,0,1,19,Graduate
2977,1,16,1,1,1,3,4,3,0,0,28,Dropout
2978,1,5,1,1,5,3,6,8,0,0,21,Graduate
2979,1,6,1,1,3,2,2,2,0,0,22,Dropout
2980,1,15,1,1,22,14,6,8,0,0,18,Graduate
2981,1,5,1,1,13,27,10,10,0,1,19,Graduate
2982,1,12,1,1,3,14,6,6,0,1,19,Graduate
2983,1,16,1,1,13,14,5,6,0,0,25,Graduate
2984,1,12,1,1,1,14,3,10,0,1,18,Graduate
2985,1,5,1,1,22,14,10,10,0,0,19,Graduate
2986,1,16,1,1,13,1,6,5,0,0,20,Enrolled
2987,2,3,0,1,19,24,1,1,0,0,46,Graduate
2988,1,2,1,1,3,3,4,4,0,0,19,Graduate
2989,1,11,1,1,23,14,10,8,0,0,18,Enrolled
2990,1,8,1,1,13,14,10,10,0,1,18,Graduate
2991,1,12,1,1,22,27,4,4,0,1,19,Graduate
2992,1,15,1,1,3,3,4,3,0,0,20,Dropout
2993,2,3,0,1,22,27,6,7,0,1,38,Graduate
2994,1,15,1,1,1,28,10,9,0,0,18,Graduate
2995,1,12,1,1,1,1,6,6,0,1,18,Graduate
2996,1,10,1,1,13,1,1,6,0,0,18,Graduate
2997,1,9,1,1,3,3,3,3,0,0,20,Enrolled
2998,1,8,1,1,3,14,5,9,0,0,19,Graduate
2999,4,3,0,1,13,14,12,12,0,0,37,Dropout
3000,1,12,1,1,3,14,3,6,0,0,24,Enrolled
3001,1,12,1,1,4,1,3,11,0,0,19,Graduate
3002,1,15,1,1,3,1,6,4,0,1,19,Dropout
3003,1,13,1,1,13,14,10,5,0,1,19,Dropout
3004,1,9,1,1,22,28,10,10,0,1,18,Graduate
3005,1,12,1,1,13,28,8,8,0,1,18,Graduate
3006,1,9,1,1,1,14,5,6,0,0,18,Graduate
3007,1,9,1,1,1,28,5,6,0,1,19,Enrolled
3008,1,8,1,1,25,14,3,10,0,0,18,Dropout
3009,1,12,1,1,1,10,4,7,0,0,20,Graduate
3010,1,6,1,1,3,2,3,4,0,0,20,Graduate
3011,1,6,1,1,2,2,7,7,0,0,18,Dropout
3012,1,12,1,1,22,27,10,10,0,0,20,Graduate
3013,1,14,1,1,1,1,4,4,0,1,18,Graduate
3014,1,12,1,1,1,27,8,8,0,0,19,Dropout
3015,1,12,1,1,23,1,6,7,0,0,18,Graduate
3016,1,6,1,1,1,14,5,9,0,0,20,Graduate
3017,1,12,1,1,3,3,2,6,0,0,18,Graduate
3018,1,6,1,1,22,27,10,10,0,1,19,Graduate
3019,1,10,1,1,3,3,2,3,0,0,19,Graduate
3020,1,8,1,1,13,7,6,4,0,0,19,Graduate
3021,1,12,1,1,3,1,3,4,0,0,18,Graduate
3022,1,16,1,1,23,14,5,11,0,0,19,Dropout
3023,1,2,1,1,23,14,10,10,0,1,24,Graduate
3024,1,2,1,1,13,27,10,8,0,1,18,Graduate
3025,1,12,1,1,1,1,5,10,0,1,18,Graduate
3026,1,15,1,1,3,14,3,4,0,0,18,Enrolled
3027,1,15,1,1,26,1,5,4,0,0,19,Dropout
3028,1,3,0,1,22,27,10,7,0,1,35,Graduate
3029,1,9,1,1,22,27,10,10,0,0,19,Graduate
3030,1,16,1,1,22,27,10,10,0,0,28,Dropout
3031,1,12,1,1,23,3,6,3,0,0,21,Graduate
3032,1,12,1,1,13,1,6,6,0,1,19,Graduate
3033,1,10,1,1,25,28,3,10,0,0,19,Graduate
3034,1,6,1,1,3,4,3,3,0,0,18,Graduate
3035,1,11,1,1,10,1,5,5,0,0,18,Graduate
3036,1,12,1,1,3,3,3,3,0,0,19,Dropout
3037,1,14,1,1,1,1,10,11,0,1,20,Graduate
3038,1,15,1,1,23,14,10,10,0,0,18,Graduate
3039,1,16,1,1,23,28,10,10,0,0,19,Dropout
3040,1,15,1,1,1,14,10,10,0,1,20,Dropout
3041,1,12,1,1,13,1,10,5,0,0,18,Enrolled
3042,1,14,1,1,1,27,8,8,0,0,18,Graduate
3043,1,5,1,1,3,3,4,4,0,1,21,Graduate
3044,1,11,1,1,1,27,10,8,0,1,19,Graduate
3045,1,16,1,1,1,1,4,10,0,0,19,Graduate
3046,1,6,1,1,1,1,10,8,0,0,19,Enrolled
3047,1,15,1,1,22,27,1,12,0,0,18,Dropout
3048,1,9,1,1,1,14,4,4,0,1,18,Graduate
3049,1,6,1,1,23,27,6,8,0,0,18,Graduate
3050,2,13,1,1,22,27,10,7,0,0,31,Dropout
3051,1,9,1,1,3,28,3,6,0,0,19,Enrolled
3052,1,6,1,1,22,27,10,10,0,1,20,Graduate
3053,1,6,1,1,23,14,1,12,0,1,19,Dropout
3054,1,10,1,1,23,28,10,7,0,1,19,Graduate
3055,5,8,1,1,13,28,10,7,0,0,27,Dropout
3056,1,15,1,1,13,14,10,7,0,1,18,Graduate
3057,1,3,0,1,19,24,1,1,0,0,32,Dropout
3058,1,12,1,1,23,14,9,8,0,0,18,Graduate
3059,1,12,1,1,13,27,10,10,0,1,19,Graduate
3060,1,15,1,1,13,14,6,7,0,0,19,Enrolled
3061,1,11,1,1,10,27,10,10,0,0,18,Dropout
3062,1,14,1,1,13,1,5,5,0,1,18,Dropout
3063,1,15,1,1,13,14,26,35,0,1,24,Graduate
3064,1,10,1,1,23,1,8,8,0,1,19,Graduate
3065,1,11,1,1,13,14,10,8,0,0,21,Dropout
3066,1,5,1,1,1,1,5,11,0,0,19,Graduate
3067,1,12,1,3,2,3,6,3,0,0,19,Enrolled
3068,1,13,1,1,22,27,10,9,0,1,36,Graduate
3069,1,6,1,1,22,27,11,10,1,0,51,Dropout
3070,1,14,1,1,1,14,6,6,1,1,20,Enrolled
3071,1,3,0,1,1,1,5,5,1,0,29,Dropout
3072,1,10,1,1,1,14,5,6,1,0,27,Dropout
3073,1,7,1,1,13,27,10,5,1,0,33,Enrolled
3074,2,9,1,1,22,27,10,10,1,0,57,Dropout
3075,1,14,1,1,4,2,15,17,1,0,20,Enrolled
3076,1,14,1,1,1,1,5,5,1,0,26,Dropout
3077,1,7,1,1,1,1,10,3,1,0,27,Enrolled
3078,1,14,1,1,1,27,5,10,1,0,19,Graduate
3079,1,6,1,1,10,28,5,9,1,0,23,Dropout
3080,1,17,0,1,13,28,6,6,1,0,27,Graduate
3081,1,12,1,1,13,27,4,6,1,1,20,Graduate
3082,1,5,1,1,23,28,8,6,0,1,19,Graduate
3083,1,8,1,1,3,14,3,10,0,0,19,Dropout
3084,1,5,1,1,22,14,10,4,0,0,20,Graduate
3085,2,9,1,1,13,1,10,10,0,0,33,Enrolled
3086,1,17,0,1,22,27,10,10,0,0,22,Graduate
3087,1,9,1,1,13,10,5,5,0,0,18,Graduate
3088,5,12,1,1,22,28,10,10,0,0,27,Graduate
3089,1,17,0,1,22,27,10,8,0,0,27,Dropout
3090,1,10,1,1,22,27,10,10,0,0,19,Graduate
3091,1,16,1,1,23,28,10,8,0,1,20,Enrolled
3092,1,3,0,1,23,14,7,11,0,1,23,Graduate
3093,1,12,1,1,17,28,12,4,0,1,22,Graduate
3094,1,11,1,1,13,14,8,8,0,1,18,Dropout
3095,1,10,1,1,13,28,10,10,0,1,18,Graduate
3096,1,3,0,1,23,28,10,10,0,1,31,Graduate
3097,1,15,1,1,23,14,10,10,0,0,19,Dropout
3098,1,10,1,1,22,27,10,10,0,0,19,Enrolled
3099,1,3,0,1,13,27,5,8,0,0,24,Dropout
3100,1,12,1,1,23,14,4,11,0,0,19,Graduate
3101,1,9,1,1,1,1,5,6,0,0,19,Graduate
3102,1,14,1,1,22,27,10,10,0,0,26,Dropout
3103,1,2,1,14,22,27,10,10,1,0,27,Dropout
3104,1,10,1,1,13,14,5,8,0,0,19,Graduate
3105,2,6,1,1,13,14,2,5,0,0,29,Dropout
3106,1,12,1,1,1,28,5,6,0,1,18,Graduate
3107,1,12,1,1,1,14,10,11,0,0,19,Graduate
3108,1,15,1,1,23,1,5,6,0,0,18,Enrolled
3109,1,9,1,1,1,28,4,10,0,1,18,Graduate
3110,1,2,1,1,1,1,2,5,0,0,19,Dropout
3111,1,12,1,1,4,4,5,5,0,0,19,Graduate
3112,1,11,1,1,1,1,5,5,0,0,19,Dropout
3113,1,14,1,1,3,28,3,10,0,0,19,Enrolled
3114,1,15,1,1,1,14,10,8,0,0,19,Graduate
3115,1,10,1,1,13,28,6,9,0,1,19,Graduate
3116,1,12,1,1,22,27,8,10,0,0,18,Dropout
3117,1,15,1,1,13,14,10,8,0,0,20,Graduate
3118,1,11,1,1,13,14,4,11,0,0,20,Graduate
3119,1,6,1,1,23,27,2,2,0,0,21,Enrolled
3120,2,17,0,1,22,27,7,4,0,0,31,Dropout
3121,1,13,1,1,22,28,8,10,0,1,20,Graduate
3122,1,14,1,1,13,21,8,8,0,1,19,Enrolled
3123,1,12,1,1,23,28,10,10,0,0,18,Graduate
3124,1,12,1,1,13,27,8,8,0,1,19,Graduate
3125,1,10,1,1,19,24,1,1,0,0,30,Graduate
3126,1,10,1,1,22,14,10,9,0,0,21,Enrolled
3127,1,9,1,1,13,14,10,6,0,0,19,Graduate
3128,1,9,1,1,1,27,5,10,0,0,22,Graduate
3129,1,15,1,1,1,28,5,10,0,1,18,Graduate
3130,1,10,1,1,3,1,4,5,0,0,18,Graduate
3131,1,12,1,1,23,28,10,9,0,1,19,Graduate
3132,1,8,1,1,3,1,3,5,0,0,18,Graduate
3133,1,12,1,1,1,1,5,5,0,0,21,Enrolled
3134,1,12,1,1,2,28,3,11,0,0,18,Enrolled
3135,1,2,1,1,1,30,5,4,0,0,20,Graduate
3136,1,6,1,1,23,27,10,8,0,0,18,Graduate
3137,1,6,1,1,2,3,5,8,0,0,25,Graduate
3138,1,15,1,1,13,14,5,4,0,0,19,Graduate
3139,1,16,1,1,13,28,3,8,0,1,19,Enrolled
3140,1,6,1,1,13,1,10,11,0,0,26,Graduate
3141,1,9,1,1,1,14,5,6,0,0,21,Graduate
3142,1,9,1,1,23,28,3,10,0,0,19,Dropout
3143,1,12,1,1,22,27,10,10,0,1,19,Graduate
3144,1,10,1,1,22,28,10,9,0,1,18,Graduate
3145,2,17,0,1,22,27,10,8,0,1,32,Graduate
3146,1,10,1,1,3,1,6,6,0,1,18,Graduate
3147,1,12,1,1,1,1,4,5,0,0,20,Enrolled
3148,1,9,1,1,23,14,8,8,0,0,20,Enrolled
3149,4,14,1,1,22,27,5,11,0,1,39,Graduate
3150,1,8,1,1,1,1,10,10,0,0,20,Enrolled
3151,1,2,1,1,3,1,5,5,0,0,18,Dropout
3152,1,15,1,1,2,1,15,26,0,1,18,Graduate
3153,1,2,1,1,3,3,3,3,0,0,21,Graduate
3154,1,12,1,1,1,1,4,9,0,0,18,Enrolled
3155,1,9,1,1,22,27,10,10,0,0,18,Enrolled
3156,1,4,1,1,1,28,5,8,0,0,21,Graduate
3157,1,9,1,1,13,14,6,6,0,0,22,Dropout
3158,1,11,1,1,1,1,5,5,1,0,21,Enrolled
3159,1,5,1,1,13,14,10,10,1,1,20,Enrolled
3160,1,2,1,1,23,14,10,10,1,1,21,Graduate
3161,1,11,1,14,1,1,10,10,0,1,20,Graduate
3162,1,12,1,1,13,28,10,10,0,0,19,Graduate
3163,1,10,1,1,1,28,6,8,0,1,20,Graduate
3164,1,6,1,1,13,27,10,10,0,0,19,Graduate
3165,1,6,1,1,1,1,3,8,0,1,18,Graduate
3166,1,16,1,1,3,1,3,4,0,0,18,Dropout
3167,1,17,0,1,13,28,10,9,0,0,24,Dropout
3168,1,11,1,1,1,1,5,3,0,1,21,Dropout
3169,1,12,1,1,1,27,9,8,1,1,18,Graduate
3170,1,9,1,1,1,27,5,9,1,1,20,Graduate
3171,1,16,1,1,1,3,10,3,0,0,20,Dropout
3172,1,11,1,1,10,28,6,8,0,0,18,Dropout
3173,1,13,1,1,23,14,10,7,0,1,25,Graduate
3174,1,10,1,1,13,27,6,8,0,1,19,Enrolled
3175,2,1,1,1,23,1,10,6,1,0,35,Dropout
3176,1,12,1,1,13,14,10,6,0,1,19,Graduate
3177,1,14,1,1,23,28,10,10,1,1,18,Dropout
3178,1,12,1,1,3,14,4,11,1,0,19,Graduate
3179,1,12,1,1,13,28,10,8,1,1,19,Enrolled
3180,1,5,1,1,3,3,4,4,1,0,18,Graduate
3181,1,8,1,1,13,3,10,3,1,0,24,Dropout
3182,1,3,0,3,19,24,1,1,1,0,25,Graduate
3183,1,7,1,1,22,3,10,4,1,0,28,Enrolled
3184,1,6,1,1,1,28,6,10,1,1,19,Graduate
3185,1,7,1,1,13,1,10,8,1,0,19,Dropout
3186,1,8,1,1,10,26,12,12,1,1,30,Dropout
3187,1,12,1,1,13,14,5,6,1,0,19,Dropout
3188,1,9,1,1,13,28,5,5,1,0,21,Dropout
3189,1,2,1,1,22,27,4,6,1,0,19,Dropout
3190,1,4,1,1,13,14,10,6,1,0,29,Dropout
3191,1,14,1,1,13,27,10,10,1,0,18,Dropout
3192,1,9,1,1,1,28,5,6,1,0,21,Enrolled
3193,1,5,1,1,3,2,4,2,1,0,20,Dropout
3194,1,17,0,1,23,3,6,4,1,0,24,Enrolled
3195,1,15,1,1,1,1,3,6,1,0,18,Dropout
3196,1,4,1,1,1,3,5,3,1,0,23,Enrolled
3197,1,9,1,1,1,14,2,7,1,0,19,Graduate
3198,1,11,1,1,13,14,4,4,1,0,35,Dropout
3199,1,12,1,1,1,1,10,10,1,0,20,Graduate
3200,2,10,1,1,13,28,9,9,1,0,33,Dropout
3201,1,15,1,1,1,3,5,2,1,0,18,Graduate
3202,1,15,1,1,5,3,5,5,1,0,20,Enrolled
3203,1,15,1,1,3,3,3,4,1,0,19,Dropout
3204,1,15,1,1,23,1,5,5,1,0,18,Dropout
3205,1,17,0,1,22,27,8,10,1,0,28,Dropout
3206,1,9,1,1,5,1,2,6,1,0,18,Graduate
3207,1,15,1,1,2,3,4,4,1,0,25,Dropout
3208,1,10,1,1,1,28,5,7,1,0,19,Dropout
3209,1,5,1,1,23,14,6,6,1,0,18,Graduate
3210,1,4,1,1,3,3,7,3,1,0,29,Graduate
3211,1,2,1,1,2,2,4,3,1,0,18,Enrolled
3212,1,11,1,1,3,2,5,6,1,1,20,Graduate
3213,1,4,1,1,3,14,3,7,1,0,20,Dropout
3214,1,5,1,1,3,3,3,3,1,0,18,Graduate
3215,1,11,1,1,3,1,3,3,1,1,21,Graduate
3216,1,11,1,1,3,3,3,3,1,0,18,Dropout
3217,1,7,1,1,22,27,12,12,1,0,20,Graduate
3218,1,3,0,1,22,27,10,10,0,0,23,Enrolled
3219,1,17,0,1,1,27,10,9,0,0,26,Dropout
3220,1,14,1,1,22,27,9,9,0,0,19,Dropout
3221,1,13,1,1,22,28,10,10,0,1,24,Dropout
3222,1,14,1,1,13,28,10,8,0,1,20,Graduate
3223,1,17,0,1,23,3,10,4,0,0,26,Dropout
3224,1,9,1,1,13,27,8,10,0,0,31,Dropout
3225,2,12,1,1,22,27,10,11,0,0,27,Graduate
3226,1,6,1,1,13,28,10,10,0,0,24,Graduate
3227,1,6,1,1,13,28,32,44,0,0,23,Enrolled
3228,1,12,1,1,23,28,10,9,0,1,20,Graduate
3229,1,12,1,1,23,28,6,6,0,0,20,Graduate
3230,1,12,1,1,23,1,10,5,0,0,24,Graduate
3231,2,9,1,1,22,27,10,10,0,0,39,Enrolled
3232,1,15,1,1,13,28,4,10,0,0,18,Graduate
3233,1,6,1,1,22,28,10,10,0,0,20,Dropout
3234,1,12,1,1,1,1,5,4,0,0,18,Graduate
3235,1,12,1,1,22,27,10,8,0,0,19,Graduate
3236,1,6,1,1,1,14,5,10,0,0,18,Graduate
3237,1,14,1,1,22,14,10,10,0,0,22,Enrolled
3238,1,12,1,1,1,1,5,5,0,0,18,Graduate
3239,1,10,1,1,3,1,5,10,0,1,18,Graduate
3240,4,17,0,1,22,27,10,10,0,0,30,Enrolled
3241,2,10,1,1,22,27,10,10,0,0,34,Graduate
3242,1,3,0,1,22,27,10,10,0,0,38,Dropout
3243,1,12,1,1,22,14,8,8,0,1,19,Graduate
3244,1,16,1,1,23,28,6,8,0,0,19,Dropout
3245,1,15,1,1,1,1,5,9,0,0,21,Dropout
3246,1,15,1,1,2,3,3,3,0,1,18,Graduate
3247,1,6,1,1,1,28,5,8,0,1,20,Graduate
3248,1,9,1,1,22,28,6,6,0,1,18,Graduate
3249,1,5,1,1,23,27,6,6,0,0,18,Graduate
3250,1,13,1,1,22,27,10,10,0,1,36,Dropout
3251,1,9,1,1,23,27,7,8,0,1,18,Graduate
3252,1,8,1,1,1,20,5,12,0,1,21,Dropout
3253,1,8,1,1,1,3,10,3,0,1,21,Dropout
3254,1,6,1,14,3,3,5,3,0,0,18,Graduate
3255,1,14,1,1,1,12,5,6,0,0,18,Graduate
