Marital status,Daytime/evening attendance,Previous qualification,Nationality,Mother qualification,Father qualification,Tuition fees up to date,Gender,Scholarship holder,International,Age at enrollment,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Target
1,0,1,1,1,1,0,1,0,0,26,10.5,10.428571428571429,Dropout
2,1,1,1,22,27,1,1,0,0,31,15.0,12.5,Graduate
1,1,1,1,1,14,1,1,1,0,19,12.666666666666666,14.0,Graduate
1,1,12,1,22,27,1,1,0,0,28,13.166666666666666,13.666666666666666,Graduate
1,1,1,1,13,27,1,1,1,0,20,0.0,0.0,Graduate
2,0,1,1,22,1,1,0,0,0,43,13.0,12.5,Graduate
1,1,12,17,1,14,1,1,1,1,25,0.0,0.0,Dropout
1,1,12,1,22,27,1,0,0,0,40,10.0,15.0,Dropout
1,1,14,3,5,4,1,0,0,1,20,13.333333333333334,13.375,Graduate
2,0,9,1,22,27,1,0,0,0,46,12.333333333333334,13.333333333333334,Graduate
1,1,1,1,13,27,1,0,0,0,26,13.181818181818182,11.642857142857142,Graduate
2,1,1,1,3,1,1,0,1,0,34,12.513333333333334,13.071428571428571,Graduate
1,1,1,1,23,27,1,0,0,0,19,0.0,0.0,Dropout
1,1,1,1,13,14,1,0,1,0,18,13.585714285714284,13.585714285714284,Graduate
1,1,1,1,13,14,1,0,0,0,18,11.155555555555557,11.425,Graduate
1,0,1,1,23,27,1,1,1,0,37,11.857142857142858,12.0,Graduate
1,1,1,1,13,28,1,1,1,0,23,0.0,0.0,Graduate
1,1,1,1,13,28,1,1,0,0,26,14.0,13.615384615384617,Graduate
1,1,1,9,13,28,0,0,0,1,18,12.0,0.0,Dropout
1,1,1,20,3,2,1,0,0,1,18,11.575,12.419999999999998,Enrolled
1,1,1,1,3,3,1,0,0,0,19,13.198571428571428,13.0625,Graduate
1,1,1,9,13,1,1,0,0,1,18,13.5,12.0,Graduate
1,1,1,1,1,3,1,0,0,0,19,13.333333333333334,12.8,Dropout
1,1,1,15,1,1,1,1,0,1,20,14.25,10.0,Enrolled
1,1,1,1,1,1,1,0,1,0,22,12.166666666666666,12.0,Graduate
1,1,1,1,13,1,1,0,1,0,18,12.214285714285714,12.214285714285714,Graduate
1,1,1,1,13,29,1,0,1,0,18,12.666666666666666,13.0,Graduate
1,1,1,1,23,28,1,0,1,0,18,12.285714285714286,13.5,Graduate
1,1,1,1,23,27,1,0,1,0,18,13.0,13.0,Graduate
1,1,1,1,4,3,1,0,0,0,18,12.142857142857142,11.166666666666666,Graduate
1,1,1,1,1,14,1,0,1,0,19,13.875714285714285,13.085714285714284,Graduate
1,1,1,1,13,1,1,0,0,0,20,0.0,0.0,Dropout
1,1,1,1,1,14,1,0,1,0,19,11.666666666666666,0.0,Dropout
1,1,1,1,3,1,1,0,0,0,18,13.153846153846152,11.0,Graduate
1,1,1,1,1,1,1,0,1,0,18,14.5,12.833333333333334,Dropout
1,1,1,1,13,14,1,0,1,0,18,14.44142857142857,13.65625,Graduate
1,1,1,1,3,28,1,0,0,0,18,15.166666666666666,14.285714285714286,Graduate
1,1,1,1,13,28,1,0,1,0,18,11.6,12.625,Graduate
1,1,1,1,1,1,1,0,0,0,18,11.666666666666666,12.333333333333334,Graduate
1,1,14,1,22,28,1,0,1,0,20,12.625,13.2,Graduate
1,1,1,1,23,27,1,0,1,0,19,12.666666666666666,11.0,Graduate
1,1,1,1,2,14,1,0,1,0,18,12.833333333333334,13.0,Enrolled
1,1,1,1,23,28,1,0,1,0,19,11.857142857142858,13.142857142857142,Graduate
1,1,1,1,3,1,1,0,0,0,19,11.4,10.75,Enrolled
1,1,1,14,3,4,1,0,0,1,19,14.857142857142858,15.142857142857142,Enrolled
1,1,1,1,13,14,1,0,0,0,19,14.714285714285714,15.833333333333334,Graduate
1,1,1,12,27,1,1,0,0,1,20,13.5,13.0,Graduate
1,1,1,1,23,14,1,0,1,0,18,11.5,12.4,Graduate
1,1,3,1,1,29,1,0,0,0,33,14.0,0.0,Dropout
1,1,1,1,13,14,1,0,1,0,19,12.833333333333334,0.0,Dropout
1,1,1,1,1,1,1,0,1,0,18,13.428571428571429,14.75,Graduate
1,1,1,1,13,1,1,0,0,0,19,0.0,0.0,Dropout
1,1,14,1,23,28,1,0,0,0,19,11.666666666666666,11.5,Enrolled
1,1,1,1,3,1,1,0,0,0,18,16.0,14.333333333333334,Graduate
1,1,1,1,13,14,1,0,0,0,20,13.833333333333334,11.833333333333334,Graduate
1,1,1,1,13,27,1,0,0,0,19,13.2325,13.2325,Graduate
1,1,1,1,13,14,1,1,1,0,18,14.0,14.166666666666666,Graduate
1,1,1,1,1,2,1,1,1,0,19,10.0,0.0,Dropout
1,0,1,9,22,27,1,0,0,1,25,13.333333333333334,12.272727272727272,Graduate
1,1,1,1,3,3,1,0,1,0,20,12.5,14.333333333333334,Enrolled
1,0,1,1,23,27,1,0,0,0,19,12.5,11.5,Graduate
1,0,1,1,19,24,1,1,0,0,33,10.5,0.0,Dropout
1,1,1,1,13,28,1,1,0,0,18,10.666666666666666,11.333333333333334,Enrolled
1,1,1,1,13,27,1,1,0,0,18,10.5,10.5,Enrolled
1,1,1,12,1,1,1,0,0,1,19,12.0,11.4,Graduate
1,1,1,1,3,3,1,0,0,0,18,0.0,0.0,Enrolled
1,1,1,1,23,14,1,0,0,0,19,11.5,10.666666666666666,Enrolled
1,1,1,1,13,1,1,0,0,0,18,14.0,13.5,Dropout
1,1,1,1,3,14,1,0,0,0,18,13.5,12.6,Graduate
1,1,1,1,13,27,1,0,0,0,18,13.07375,13.07375,Graduate
2,1,12,1,23,28,1,0,0,0,37,10.75,0.0,Dropout
1,1,1,1,23,1,1,0,0,0,20,12.0,0.0,Enrolled
1,1,1,14,22,27,1,0,1,1,20,14.0,13.333333333333334,Graduate
1,1,1,12,13,14,1,1,0,1,21,12.333333333333334,13.428571428571429,Graduate
1,1,1,1,23,1,1,0,1,0,18,13.464285714285714,14.788888888888888,Graduate
1,0,1,1,13,1,1,0,0,0,26,10.666666666666666,11.2,Enrolled
1,1,9,1,22,27,1,0,0,0,41,11.6,12.2,Enrolled
1,1,1,1,13,1,1,0,1,0,18,13.666666666666666,14.666666666666666,Graduate
1,1,1,1,13,27,1,0,0,0,18,14.4025,14.4025,Graduate
1,1,1,1,23,28,1,0,0,0,31,15.46875,16.3875,Graduate
1,1,1,1,1,1,1,0,0,0,23,12.625,14.166666666666666,Graduate
1,1,1,1,22,14,1,0,0,0,19,14.983333333333334,14.983333333333334,Graduate
1,1,1,1,22,28,1,0,1,0,20,15.0,13.0,Graduate
2,0,1,1,22,27,1,0,0,0,40,15.88888888888889,14.142857142857142,Graduate
1,1,14,1,22,27,1,0,0,0,32,11.5,11.0,Dropout
1,1,1,1,22,27,1,0,0,0,24,10.5,10.0,Dropout
1,1,1,1,13,27,1,0,0,0,18,13.983333333333334,13.983333333333334,Graduate
1,1,1,1,22,27,1,0,0,0,18,13.0,12.833333333333334,Graduate
1,1,1,1,13,27,1,0,1,0,18,13.666666666666666,13.0,Graduate
1,1,1,1,23,28,0,0,0,0,27,0.0,0.0,Dropout
1,1,1,1,23,27,1,0,0,0,18,14.4,15.4,Graduate
1,0,1,1,13,27,1,0,0,0,26,12.0,11.25,Enrolled
1,1,1,1,13,10,1,0,0,0,19,14.166666666666666,13.666666666666666,Graduate
1,0,1,1,22,24,1,0,0,0,19,12.2,12.0,Graduate
1,1,1,1,1,27,1,0,0,0,21,12.0,12.666666666666666,Enrolled
1,1,1,1,1,14,1,0,0,0,24,10.5,11.0,Enrolled
1,1,1,1,22,27,1,0,0,0,20,12.333333333333334,10.5,Dropout
1,1,1,1,13,1,1,0,0,0,18,12.2,12.2,Enrolled
1,1,1,1,13,14,1,0,0,0,30,0.0,0.0,Dropout
1,1,1,1,13,27,0,0,0,0,22,11.5,13.166666666666666,Enrolled
1,1,3,1,22,14,1,0,0,0,21,10.88888888888889,11.615384615384617,Graduate
1,1,1,1,13,14,1,0,0,0,26,12.166666666666666,11.675,Dropout
1,1,1,1,13,14,1,0,0,0,23,10.0,12.0,Enrolled
1,1,1,1,13,27,1,0,1,0,18,12.666666666666666,12.166666666666666,Graduate
1,1,1,1,1,27,1,0,0,0,21,11.4,12.2,Dropout
1,1,1,1,13,28,1,0,1,0,18,0.0,0.0,Dropout
1,1,1,1,13,27,1,0,0,0,21,13.0,12.0,Enrolled
1,1,1,1,23,28,1,0,0,0,18,13.4,12.0,Enrolled
1,1,1,1,22,27,1,0,1,0,19,13.5,12.8,Dropout
1,1,1,1,1,1,1,0,0,0,22,12.25,11.333333333333334,Enrolled
1,1,1,1,23,14,1,0,0,0,19,12.285714285714286,12.833333333333334,Graduate
1,1,1,1,23,27,0,0,0,0,19,0.0,0.0,Dropout
1,1,1,1,22,27,1,0,0,0,19,10.5,13.0,Dropout
2,1,14,1,22,27,1,0,0,0,27,14.0,12.0,Graduate
1,1,1,1,22,27,1,0,0,0,22,14.2,12.2,Graduate
1,1,1,1,22,1,1,0,0,0,18,13.0,13.142857142857142,Dropout
1,1,1,1,23,28,1,0,0,0,20,11.0,12.75,Graduate
2,0,1,1,22,27,1,0,0,0,34,11.0,10.0,Dropout
1,1,1,1,1,28,1,0,0,0,18,12.385714285714286,13.755555555555556,Graduate
1,1,1,1,1,1,1,1,0,0,20,14.75,12.25,Graduate
1,1,1,14,1,14,1,0,0,1,20,16.166666666666668,15.833333333333334,Graduate
1,0,1,1,1,28,1,1,0,0,25,0.0,0.0,Dropout
1,1,1,1,3,14,1,1,0,0,18,12.4,13.0,Dropout
1,1,1,1,1,1,0,1,0,0,18,11.6,13.0,Dropout
1,1,1,1,13,28,1,0,1,0,18,12.2,0.0,Dropout
1,1,1,1,1,14,1,0,1,0,19,11.0,12.8,Graduate
1,1,1,1,23,14,1,0,1,0,19,12.333333333333334,12.4,Dropout
1,1,1,1,1,1,1,0,1,0,21,14.833333333333334,12.571428571428571,Graduate
1,1,1,1,3,2,1,0,0,0,29,11.555555555555555,11.9,Enrolled
1,1,1,1,1,27,1,0,1,0,20,12.0,11.833333333333334,Graduate
1,0,16,1,13,27,1,0,1,0,21,12.727272727272728,12.6,Graduate
1,0,1,14,22,27,1,0,0,1,34,10.5,11.0,Dropout
1,1,1,9,1,27,1,0,0,1,20,12.333333333333334,12.0,Graduate
1,0,1,1,22,27,1,1,0,0,24,0.0,12.0,Dropout
1,1,1,1,1,1,1,1,0,0,18,14.842857142857143,14.38888888888889,Graduate
1,1,1,1,1,14,1,1,0,0,19,12.2,12.2,Enrolled
1,1,1,1,1,14,1,1,1,0,18,10.8,11.75,Enrolled
1,0,1,1,23,28,1,1,0,0,28,12.75,14.333333333333334,Enrolled
1,0,1,1,1,1,1,1,0,0,28,11.0,12.0,Dropout
1,1,1,1,23,28,1,1,0,0,20,10.75,0.0,Dropout
1,1,1,1,1,1,1,1,0,0,22,12.55375,12.55375,Graduate
1,1,1,1,13,1,1,1,0,0,19,12.665714285714284,12.665714285714284,Graduate
1,1,1,1,1,14,1,1,0,0,20,12.714285714285714,13.0,Enrolled
1,1,1,1,3,1,1,1,0,0,26,11.75,0.0,Dropout
1,1,1,1,22,27,0,1,0,0,21,11.0,0.0,Dropout
1,1,1,1,3,3,1,1,0,0,18,0.0,0.0,Graduate
1,1,1,1,22,28,1,1,0,0,18,13.4,12.2,Graduate
1,1,1,1,13,14,1,1,0,0,22,12.578947368421051,12.117647058823527,Graduate
2,1,12,1,22,27,1,1,0,0,36,0.0,0.0,Dropout
1,1,1,1,23,28,1,1,1,0,20,12.0,11.5,Graduate
1,1,1,1,3,4,1,1,0,0,20,12.333333333333334,0.0,Dropout
1,0,1,1,22,1,1,1,0,0,25,11.5,13.5,Dropout
1,1,1,1,22,14,1,1,0,0,35,12.8,13.833333333333334,Graduate
1,1,1,1,1,27,1,1,0,0,22,0.0,0.0,Dropout
1,1,1,1,3,29,1,1,0,0,26,13.285714285714286,12.142857142857142,Enrolled
1,1,14,1,23,28,0,1,0,0,20,11.8,12.0,Dropout
1,0,9,1,22,1,1,1,0,0,50,11.333333333333334,13.5,Dropout
1,1,1,1,13,28,1,1,0,0,20,12.002,12.002,Dropout
1,1,1,1,3,1,1,1,0,0,20,13.976666666666668,13.22222222222222,Enrolled
1,1,3,1,3,14,0,1,0,0,35,15.2,11.0,Dropout
1,1,1,1,3,14,1,1,1,0,19,13.142857142857142,14.166666666666666,Graduate
2,1,1,1,22,27,1,1,0,0,43,0.0,0.0,Dropout
1,1,1,1,3,28,1,1,0,0,19,13.867142857142856,13.867142857142856,Graduate
1,1,1,1,22,27,1,1,0,0,25,12.675,12.675,Graduate
1,1,1,1,1,3,1,1,0,0,19,0.0,0.0,Graduate
1,1,1,1,1,14,1,1,1,0,20,12.0,12.5,Enrolled
1,1,1,1,23,27,1,1,0,0,22,0.0,0.0,Dropout
1,1,1,1,22,27,1,1,1,0,19,11.0,12.2,Dropout
2,0,1,1,13,27,1,1,0,0,32,10.75,11.333333333333334,Dropout
2,1,13,1,22,27,1,1,0,0,57,14.2,14.166666666666666,Graduate
1,1,1,1,1,14,0,1,0,0,20,12.6,11.575,Dropout
1,0,1,1,1,1,0,1,0,0,38,0.0,0.0,Dropout
2,0,1,1,22,3,1,1,0,0,45,14.0,14.166666666666666,Graduate
2,1,1,1,22,27,0,1,0,0,43,10.0,12.25,Dropout
1,1,1,1,23,1,1,1,0,0,19,13.833333333333334,13.125,Graduate
2,0,12,1,13,14,0,1,0,0,49,11.0,11.0,Dropout
2,1,12,1,22,28,1,1,0,0,43,11.635714285714286,11.635714285714286,Enrolled
1,0,1,1,22,28,1,1,0,0,34,12.25,0.0,Dropout
1,1,1,1,13,14,1,1,0,0,18,12.5,11.285714285714286,Enrolled
2,0,1,1,23,28,1,1,0,0,43,13.8,13.666666666666666,Graduate
1,1,1,1,13,1,1,1,0,0,21,12.0,11.0,Dropout
2,0,1,1,19,24,1,1,0,0,40,11.0,12.5,Enrolled
1,1,1,1,13,27,1,1,1,0,19,13.75,11.555555555555555,Graduate
1,1,1,1,22,27,1,1,0,0,27,10.666666666666666,11.25,Enrolled
2,1,1,1,22,27,1,1,0,0,43,0.0,13.15,Dropout
1,0,1,1,22,27,1,1,0,0,31,13.833333333333334,15.4,Graduate
1,1,14,1,23,1,1,1,0,0,26,0.0,0.0,Enrolled
1,0,1,1,22,28,1,1,0,0,34,15.8,16.8,Graduate
4,1,12,1,19,24,1,1,0,0,30,12.52608695652174,12.52608695652174,Graduate
2,1,12,1,23,28,1,1,0,0,36,12.783333333333331,0.0,Dropout
1,0,3,1,22,27,0,1,0,0,46,0.0,10.0,Dropout
1,1,1,1,1,14,1,1,0,0,22,13.0,10.666666666666666,Graduate
1,1,3,1,1,14,1,1,0,0,27,0.0,0.0,Dropout
1,1,1,1,1,28,1,1,0,0,20,10.8,12.0,Enrolled
1,1,1,1,13,28,1,1,0,0,20,11.0,10.0,Enrolled
1,1,1,1,13,14,0,1,0,0,31,0.0,0.0,Dropout
1,1,1,1,22,14,1,1,0,0,20,0.0,0.0,Enrolled
1,1,1,1,1,28,0,1,0,0,21,12.0,0.0,Dropout
1,1,1,1,13,14,1,1,0,0,21,10.75,11.0,Dropout
1,1,1,1,1,4,1,1,0,0,19,11.6,13.5,Graduate
1,1,1,1,13,14,1,1,1,0,20,11.8,11.6,Graduate
1,1,1,1,23,1,1,1,0,0,18,16.0,15.166666666666666,Graduate
1,1,1,1,1,1,1,1,1,0,18,12.666666666666666,11.5,Graduate
1,1,1,1,1,2,1,1,0,0,30,14.4,13.5,Enrolled
1,1,12,1,13,14,0,1,0,0,34,0.0,0.0,Dropout
1,1,1,1,13,14,0,1,0,0,21,12.25,13.4,Enrolled
1,1,14,1,22,1,1,1,0,0,20,12.6,12.75,Dropout
1,1,1,1,22,27,1,1,0,0,18,13.4,13.4,Graduate
1,1,1,1,1,1,1,1,0,0,21,0.0,0.0,Dropout
2,1,1,1,3,1,1,1,0,0,26,10.0,0.0,Dropout
1,1,1,1,23,14,1,1,0,0,20,0.0,0.0,Dropout
1,1,14,1,1,28,1,1,0,0,25,11.25,11.2,Dropout
1,1,1,1,1,1,1,1,0,0,19,0.0,0.0,Enrolled
1,1,1,1,13,5,1,1,0,0,24,10.666666666666666,14.0,Dropout
1,1,1,1,3,3,1,1,0,0,20,11.75,13.4,Graduate
1,1,1,1,1,3,1,1,0,0,20,0.0,0.0,Dropout
1,1,1,1,3,1,1,0,0,0,18,12.666666666666666,14.125,Graduate
4,1,1,1,13,3,1,0,0,0,25,11.95,12.042857142857144,Enrolled
1,1,1,1,23,27,1,0,0,0,22,14.0,15.666666666666666,Graduate
1,0,1,1,22,27,0,0,0,0,41,0.0,0.0,Dropout
1,1,1,1,22,28,1,0,1,0,19,11.5,0.0,Dropout
1,1,1,1,3,3,1,0,0,0,21,12.0,12.8,Graduate
1,1,1,1,1,1,1,0,0,0,30,16.428571428571427,16.666666666666668,Dropout
1,1,1,1,23,28,1,0,1,0,21,13.336000000000002,13.207142857142856,Graduate
2,1,1,1,13,28,1,0,1,0,26,0.0,0.0,Enrolled
1,1,1,14,1,1,1,0,0,1,21,14.666666666666666,14.0,Graduate
1,1,1,1,1,1,1,0,0,0,18,14.115714285714288,14.115714285714288,Graduate
1,1,1,1,3,1,1,0,1,0,19,14.857142857142858,13.11111111111111,Graduate
1,1,1,1,1,28,1,0,1,0,18,13.833333333333334,13.714285714285714,Graduate
1,1,1,1,2,3,1,0,0,0,19,11.0,11.75,Enrolled
1,1,1,1,3,3,1,0,0,0,21,11.75,13.666666666666666,Enrolled
1,1,1,1,13,1,1,0,1,0,18,10.0,12.0,Dropout
1,1,1,1,22,27,1,0,1,0,24,12.415,12.415,Graduate
1,1,1,1,4,5,1,0,0,0,21,11.0,10.5,Enrolled
1,1,14,1,13,14,1,0,0,0,23,14.428571428571429,13.428571428571429,Graduate
1,1,1,1,23,14,1,0,1,0,18,14.312857142857142,14.312857142857142,Graduate
1,1,1,1,4,1,0,0,0,0,26,15.428571428571429,14.5,Enrolled
1,1,1,1,23,28,1,0,0,0,20,12.0,13.4,Graduate
1,1,1,1,4,1,1,0,0,0,18,13.833333333333334,13.714285714285714,Graduate
1,1,1,1,2,10,1,0,0,0,20,12.166666666666666,12.142857142857142,Graduate
1,1,1,1,13,14,1,0,0,0,20,14.014285714285714,14.014285714285714,Enrolled
1,1,1,1,1,14,1,0,0,0,18,10.333333333333334,13.333333333333334,Enrolled
1,1,1,1,1,10,1,0,1,0,22,13.2,13.6,Graduate
1,1,1,1,22,27,1,0,0,0,20,15.4,15.4,Graduate
1,1,1,1,1,27,1,0,1,0,19,13.385714285714286,15.925,Graduate
1,1,1,1,3,1,1,0,0,0,18,10.857142857142858,11.0,Dropout
1,1,1,1,23,27,1,0,0,0,18,11.333333333333334,12.0,Graduate
1,1,1,1,22,1,1,0,1,0,19,14.5,13.6,Graduate
1,1,1,1,13,28,1,0,1,0,19,14.166666666666666,12.375,Graduate
1,0,1,1,19,24,1,0,0,0,24,12.833333333333334,12.0,Graduate
1,1,1,1,22,27,1,0,0,0,21,13.333333333333334,14.5,Graduate
1,1,1,1,1,1,1,0,1,0,20,13.666666666666666,14.571428571428571,Graduate
1,1,1,1,13,14,0,0,1,0,28,10.833333333333334,11.0,Dropout
1,1,1,1,22,14,1,0,0,0,21,13.428571428571429,13.142857142857142,Graduate
1,1,1,1,22,28,1,1,0,0,20,12.401428571428571,11.808333333333332,Enrolled
1,1,1,1,3,2,0,1,0,0,36,0.0,0.0,Dropout
2,0,1,1,22,27,0,1,0,0,42,0.0,0.0,Dropout
2,0,1,1,22,27,1,1,0,0,47,11.5,11.6,Dropout
1,1,1,1,1,28,0,1,0,0,25,0.0,0.0,Dropout
1,1,9,1,1,27,1,1,1,0,25,14.142857142857142,13.5,Graduate
2,0,12,1,13,27,1,1,0,0,48,0.0,0.0,Dropout
1,0,1,1,23,28,1,1,1,0,32,13.8,12.8,Graduate
1,0,15,1,23,28,1,1,0,0,38,13.6,13.6,Dropout
1,1,15,1,22,27,1,1,0,0,37,11.733333333333333,11.88888888888889,Graduate
1,1,1,1,22,27,0,1,0,0,26,10.0,10.0,Dropout
1,1,14,1,3,5,1,1,0,0,23,0.0,0.0,Dropout
1,1,14,1,23,14,1,1,0,0,23,0.0,0.0,Enrolled
1,1,14,1,2,3,1,1,0,0,20,10.8,12.0,Enrolled
1,1,4,1,3,28,1,1,0,0,26,13.046666666666669,13.30625,Dropout
1,0,1,1,22,27,1,0,0,0,45,11.0,10.833333333333334,Enrolled
1,0,12,1,22,27,1,0,1,0,26,12.333333333333334,11.666666666666666,Enrolled
1,0,3,1,7,7,1,0,0,0,26,11.8,13.285714285714286,Graduate
1,0,1,1,22,27,1,0,0,0,25,11.0,11.25,Enrolled
1,1,1,1,1,1,1,0,0,0,18,13.11,13.11,Graduate
1,1,3,1,22,27,1,0,0,0,27,14.414285714285716,14.414285714285716,Graduate
6,0,1,1,13,1,0,0,0,0,24,0.0,0.0,Dropout
1,1,1,1,23,14,1,0,0,0,20,12.333333333333334,12.2,Graduate
1,1,1,1,1,14,1,0,1,0,18,0.0,10.0,Dropout
1,1,1,1,13,28,1,0,1,0,18,14.1,13.3125,Graduate
1,1,1,1,22,27,1,0,0,0,18,13.045,13.045,Graduate
1,1,1,1,13,27,1,1,0,0,19,12.858,12.858,Enrolled
1,1,1,1,1,1,1,0,1,0,19,14.2525,14.2525,Graduate
1,1,1,1,10,1,1,0,1,0,19,14.06,11.242857142857142,Enrolled
1,1,1,1,23,27,1,0,0,0,18,15.075714285714286,15.075714285714286,Graduate
1,1,1,1,13,27,1,0,1,0,18,0.0,0.0,Enrolled
1,1,1,1,3,3,1,0,0,0,19,13.75,12.6,Enrolled
1,1,3,1,1,27,1,0,0,0,23,13.15,13.214285714285714,Graduate
1,1,1,1,13,14,1,0,1,0,21,12.333333333333334,11.8,Graduate
1,1,1,1,23,28,1,0,1,0,18,13.778571428571428,13.122222222222222,Graduate
1,1,1,1,19,27,0,0,0,0,20,10.333333333333334,11.0,Dropout
1,1,1,1,13,27,1,0,0,0,23,11.333333333333334,11.0,Enrolled
1,1,1,1,22,27,1,0,0,0,20,13.2,12.666666666666666,Enrolled
1,1,1,1,22,27,1,0,1,0,18,13.571428571428571,12.375,Graduate
1,0,1,1,22,27,1,0,0,0,29,12.75,13.428571428571429,Graduate
1,1,7,1,23,1,1,1,0,0,28,13.0,12.0,Dropout
1,1,1,1,22,27,1,1,0,0,19,11.333333333333334,11.0,Enrolled
1,1,1,1,13,14,0,1,0,0,24,0.0,0.0,Dropout
1,1,1,1,22,27,1,1,1,0,33,0.0,0.0,Dropout
1,1,1,1,13,27,0,1,0,0,19,12.5,11.0,Dropout
1,1,1,1,23,14,1,1,0,0,19,14.857142857142858,14.142857142857142,Graduate
4,0,1,1,22,27,1,1,0,0,37,12.0,11.571428571428571,Graduate
1,1,1,1,23,27,0,1,1,0,18,0.0,0.0,Graduate
4,0,1,1,22,27,1,1,0,0,29,0.0,0.0,Enrolled
2,1,13,1,22,27,1,1,0,0,37,12.828571428571427,12.6875,Graduate
1,1,1,1,22,27,1,1,0,0,36,0.0,0.0,Dropout
1,1,1,1,1,28,1,1,0,0,19,13.333333333333334,14.0,Graduate
1,1,1,1,13,1,1,1,1,0,33,13.072857142857144,13.072857142857144,Graduate
1,1,1,1,1,1,0,1,0,0,34,12.0,11.0,Dropout
1,1,1,1,3,14,1,0,0,0,18,15.5,16.0,Graduate
1,1,14,1,3,1,1,0,0,0,20,0.0,0.0,Dropout
1,1,1,1,13,27,1,0,1,0,19,14.714285714285714,15.166666666666666,Graduate
1,1,1,1,13,14,1,0,0,0,20,16.714285714285715,15.333333333333334,Graduate
1,1,1,1,13,14,1,0,1,0,19,10.857142857142858,11.666666666666666,Graduate
1,1,1,1,13,14,1,0,0,0,19,11.658333333333331,12.416666666666666,Graduate
1,1,1,10,22,14,1,0,1,1,22,11.6,12.0,Graduate
1,1,1,1,10,10,1,0,0,0,18,14.625,14.142857142857142,Enrolled
1,1,1,1,1,28,1,0,1,0,18,12.166666666666666,12.666666666666666,Graduate
1,1,1,1,1,14,1,0,0,0,19,13.375,12.116666666666667,Enrolled
1,1,1,1,23,27,1,0,1,0,19,12.5,12.833333333333334,Graduate
1,1,1,1,13,1,0,0,0,0,31,12.56,12.56,Dropout
1,1,1,1,1,1,1,0,0,0,18,13.19,14.23125,Graduate
1,1,1,1,1,14,1,0,1,0,19,11.0,11.25,Graduate
1,1,1,1,3,28,1,0,0,0,18,0.0,0.0,Graduate
1,1,1,1,22,28,1,0,1,0,19,11.6,11.714285714285714,Graduate
1,1,1,1,13,14,1,0,0,0,19,14.266666666666666,14.266666666666666,Graduate
1,1,1,1,22,27,1,0,1,0,19,11.0,13.857142857142858,Enrolled
2,0,3,1,22,24,1,0,0,0,30,12.666666666666666,12.428571428571429,Graduate
1,1,1,1,13,1,1,0,0,0,18,0.0,11.0,Enrolled
1,1,1,1,1,1,1,0,0,0,18,12.771428571428572,12.771428571428572,Graduate
1,1,1,1,5,3,1,0,0,0,21,0.0,0.0,Dropout
1,1,1,1,1,28,1,0,1,0,19,15.5,13.571428571428571,Graduate
1,1,1,1,1,1,1,0,1,0,19,13.285714285714286,14.6,Enrolled
1,1,1,1,3,14,1,0,0,0,19,11.716666666666669,13.7,Enrolled
1,1,1,1,13,14,1,0,0,0,19,11.333333333333334,13.75,Dropout
1,1,1,1,1,14,1,0,1,0,19,13.333333333333334,13.4,Graduate
2,0,1,1,22,27,1,0,1,0,39,12.333333333333334,10.0,Graduate
1,1,1,1,3,4,1,0,0,0,18,12.333333333333334,12.833333333333334,Enrolled
1,1,1,1,3,1,1,0,0,0,20,0.0,0.0,Dropout
1,1,1,1,13,28,1,0,0,0,19,12.6,11.6,Graduate
1,1,1,1,1,1,1,0,0,0,18,12.6,11.0,Enrolled
2,1,1,1,3,3,0,0,0,0,34,14.333333333333334,12.833333333333334,Enrolled
1,1,1,1,22,27,1,0,0,0,22,12.0,11.0,Enrolled
1,1,1,1,13,14,1,0,0,0,24,14.857142857142858,13.6,Graduate
2,1,1,1,13,27,1,0,0,0,34,11.916666666666666,13.181818181818182,Graduate
2,0,1,1,19,24,1,0,0,0,46,0.0,0.0,Dropout
2,1,1,1,22,27,1,0,0,0,50,13.333333333333334,12.2,Enrolled
1,0,1,1,22,27,0,0,0,0,37,0.0,0.0,Dropout
1,1,1,1,23,14,1,0,0,0,18,17.0,15.5,Graduate
1,1,1,1,22,27,1,0,1,0,25,11.666666666666666,11.333333333333334,Enrolled
2,1,1,1,22,27,1,0,0,0,46,12.210526315789474,11.384615384615383,Graduate
2,1,1,1,3,1,1,0,1,0,30,13.0,12.857142857142858,Graduate
4,0,1,1,22,27,0,0,0,0,37,0.0,0.0,Dropout
2,0,1,1,22,27,1,0,0,0,50,10.5,11.0,Enrolled
1,1,14,1,23,28,1,0,0,0,20,13.571428571428571,12.714285714285714,Graduate
2,1,9,1,19,24,1,0,0,0,39,14.0,0.0,Dropout
2,1,12,1,22,27,0,0,0,0,53,0.0,0.0,Dropout
2,1,1,1,22,27,1,0,0,0,54,12.461538461538462,11.1,Dropout
1,1,14,1,3,3,1,0,0,0,19,14.4,13.0,Graduate
1,1,1,1,1,1,0,0,0,0,20,0.0,0.0,Dropout
1,1,1,1,1,27,1,0,0,0,18,14.333333333333334,14.166666666666666,Graduate
1,1,16,1,1,1,1,0,0,0,21,11.909090909090908,10.727272727272728,Graduate
1,1,1,1,1,1,1,0,0,0,18,13.714285714285714,14.375,Graduate
1,1,1,1,13,14,1,0,0,0,19,0.0,0.0,Dropout
1,1,1,1,1,1,1,0,1,0,18,13.46,12.2375,Dropout
